ARTWORK,DATE,SOURCE TITLE,SOURCE IMAGE
"<src: https://static.jojowiki.com/images/thumb/f/f1/latest/20210913012639/Gorgeous_Irene_2004_Sketch.png/550px-Gorgeous_Irene_2004_Sketch.png?20210913012639
alt: File:Gorgeous Irene 2004 Sketch.png>
","April 16, 2004",Irene illustration (Autograph),"<src: https://static.jojowiki.com/images/thumb/5/57/latest/20220409184147/April_2004_Gorgeous_Irene_Autograph.jpg/424px-April_2004_Gorgeous_Irene_Autograph.jpg?20220409184147
alt: File:April 2004 Gorgeous Irene Autograph.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/e/e2/latest/20191015215121/JumpComicsSBR1.jpg/417px-JumpComicsSBR1.jpg?20191015215121
alt: File:JumpComicsSBR1.jpg>
","May 20, 2004",Jump Comics Steel Ball Run - SBR Volume 1 (Cover),"<src: https://static.jojowiki.com/images/thumb/2/2b/latest/20191015215447/Volume_81.jpg/381px-Volume_81.jpg?20191015215447
alt: File:Volume 81.jpg>
"
"<src: https://static.jojowiki.com/images/a/a5/latest/20191015214433/ArakiSBR1.jpg?20191015214433
alt: File:ArakiSBR1.jpg>
","May 20, 2004",Jump Comics Steel Ball Run - SBR Volume 1 (Author's Note),"<src: https://static.jojowiki.com/images/thumb/2/2b/latest/20191015215447/Volume_81.jpg/381px-Volume_81.jpg?20191015215447
alt: File:Volume 81.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/4/41/latest/20230708022018/JOJOVELLER_Pg._94.jpg/432px-JOJOVELLER_Pg._94.jpg?20230708022018
alt: File:JOJOVELLER Pg. 94.jpg>
<src: https://static.jojowiki.com/images/thumb/5/5d/latest/20200117181409/SBR_Volume_82_clean.jpg/445px-SBR_Volume_82_clean.jpg?20200117181409
alt: File:SBR Volume 82 clean.jpg>
","May 20, 2004",Jump Comics Steel Ball Run - SBR Volume 2 (Cover),"<src: https://static.jojowiki.com/images/thumb/4/46/latest/20191015215618/Volume_82.jpg/378px-Volume_82.jpg?20191015215618
alt: File:Volume 82.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/a/a1/latest/20220609001620/BunkoSBR_vol3.jpg/414px-BunkoSBR_vol3.jpg?20220609001620
alt: File:BunkoSBR vol3.jpg>
","June 14, 2004",Weekly Shonen Jump 2004 Issue #29 (Cover),"<src: https://static.jojowiki.com/images/thumb/9/92/latest/20230607182147/Weekly_Jump_June_28_2004.jpg/411px-Weekly_Jump_June_28_2004.jpg?20230607182147
alt: File:Weekly Jump June 28 2004.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/2/2d/latest/20191015215440/SBR_Chapter_12_Cover_A.png/380px-SBR_Chapter_12_Cover_A.png?20191015215440
alt: File:SBR Chapter 12 Cover A.png>
","June 14, 2004",Weekly Shonen Jump 2004 Issue #29 (Color Page),"<src: https://static.jojowiki.com/images/thumb/c/cf/latest/20191015214814/SBR_Chapter_12_Magazine_Cover_A.jpg/386px-SBR_Chapter_12_Magazine_Cover_A.jpg?20191015214814
alt: File:SBR Chapter 12 Magazine Cover A.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/5/5d/latest/20200117181921/WSJ2004No29.png/753px-WSJ2004No29.png?20200117181921
alt: File:WSJ2004No29.png>
","June 14, 2004",Weekly Shonen Jump 2004 Issue #29 (Title Page),"<src: https://static.jojowiki.com/images/thumb/2/21/latest/20191015220207/SBR_Chapter_12_Magazine_Cover_B.jpg/800px-SBR_Chapter_12_Magazine_Cover_B.jpg?20191015220207
alt: File:SBR Chapter 12 Magazine Cover B.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/7/73/latest/20220716051434/SBR_Chapter_12_Cover_C.png/380px-SBR_Chapter_12_Cover_C.png?20220716051434
alt: File:SBR Chapter 12 Cover C.png>
","June 14, 2004",Weekly Shonen Jump 2004 Issue #29 (Color Page),"<src: https://static.jojowiki.com/images/thumb/7/73/latest/20220716051434/SBR_Chapter_12_Cover_C.png/380px-SBR_Chapter_12_Cover_C.png?20220716051434
alt: File:SBR Chapter 12 Cover C.png>
"
"<src: https://static.jojowiki.com/images/thumb/1/12/latest/20200116194130/BT_Baoh_JumpRemix.jpg/424px-BT_Baoh_JumpRemix.jpg?20200116194130
alt: File:BT Baoh JumpRemix.jpg>
","July 17, 2004",Shueisha Jump Remix Cool Shock B.T. VS Baoh the Visitor (Cover),"<src: https://static.jojowiki.com/images/thumb/a/aa/latest/20210302004235/SJR_BT_vs_Baoh.png/418px-SJR_BT_vs_Baoh.png?20210302004235
alt: File:SJR BT vs Baoh.png>
"
"<src: https://static.jojowiki.com/images/2/29/latest/20191015213117/ArakiScorpia.jpg?20191015213117
alt: File:ArakiScorpia.jpg>
<src: https://static.jojowiki.com/images/thumb/8/82/latest/20191015212824/ArakiScorpia.png/583px-ArakiScorpia.png?20191015212824
alt: File:ArakiScorpia.png>
","July 26, 2004",Her Majesty the Queen's Boy Spy Alex Rider - Scorpia (Cover),"<src: https://static.jojowiki.com/images/thumb/d/d5/latest/20221125031226/AlexScorpia.jpg/420px-AlexScorpia.jpg?20221125031226
alt: File:AlexScorpia.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/3/3d/latest/20200117182152/WSJ2004No46.png/497px-WSJ2004No46.png?20200117182152
alt: File:WSJ2004No46.png>
","October 25, 2004",Weekly Shonen Jump 2004 Issue #46 (Title Page),"<src: https://static.jojowiki.com/images/thumb/f/f5/latest/20191015215528/SBR_Chapter_22_Magazine_Cover.jpg/410px-SBR_Chapter_22_Magazine_Cover.jpg?20191015215528
alt: File:SBR Chapter 22 Magazine Cover.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/2/28/latest/20200117182809/JumpComicsSBR3.png/445px-JumpComicsSBR3.png?20200117182809
alt: File:JumpComicsSBR3.png>
","November 4, 2004",Jump Comics Steel Ball Run - SBR Volume 3 (Cover),"<src: https://static.jojowiki.com/images/thumb/3/34/latest/20191015215634/Volume_83.jpg/371px-Volume_83.jpg?20191015215634
alt: File:Volume 83.jpg>
"
"<src: https://static.jojowiki.com/images/8/87/latest/20191015215539/ArakiSBR3.jpg?20191015215539
alt: File:ArakiSBR3.jpg>
","November 4, 2004",Jump Comics Steel Ball Run - SBR Volume 3 (Author's Note),"<src: https://static.jojowiki.com/images/thumb/3/34/latest/20191015215634/Volume_83.jpg/371px-Volume_83.jpg?20191015215634
alt: File:Volume 83.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/9/9b/latest/20191015215019/JumpComicsSBR4.png/419px-JumpComicsSBR4.png?20191015215019
alt: File:JumpComicsSBR4.png>
","November 4, 2004",Jump Comics Steel Ball Run - SBR Volume 4 (Cover),"<src: https://static.jojowiki.com/images/thumb/9/92/latest/20191015215622/Volume_84.jpg/375px-Volume_84.jpg?20191015215622
alt: File:Volume 84.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/8/8d/latest/20200116201132/SJRBattleNo1.png/420px-SJRBattleNo1.png?20200116201132
alt: File:SJRBattleNo1.png>
","December 13, 2004",Shueisha Jump Remix - Battle Tendency Volume 1 (Cover),"<src: https://static.jojowiki.com/images/thumb/f/fc/latest/20200525201858/SJRv1_BT1.jpg/412px-SJRv1_BT1.jpg?20200525201858
alt: File:SJRv1 BT1.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/3/39/latest/20200116201142/SJRBattleNo2.png/400px-SJRBattleNo2.png?20200116201142
alt: File:SJRBattleNo2.png>
","December 27, 2004",Shueisha Jump Remix - Battle Tendency Volume 2 (Cover),"<src: https://static.jojowiki.com/images/3/32/latest/20191015214831/SJRv1_BT2.jpg?20191015214831
alt: File:SJRv1 BT2.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/c/cf/latest/20211130233959/GyroPostcard2004.png/414px-GyroPostcard2004.png?20211130233959
alt: File:GyroPostcard2004.png>
",2004,Hirohiko Araki Autograph - Gyro Zeppeli (Postcard),"<src: https://static.jojowiki.com/images/thumb/c/cf/latest/20211130233959/GyroPostcard2004.png/414px-GyroPostcard2004.png?20211130233959
alt: File:GyroPostcard2004.png>
"
"<src: https://static.jojowiki.com/images/thumb/a/a2/latest/20230605023434/Jotaro_2004_Shikishi_Autograph.png/531px-Jotaro_2004_Shikishi_Autograph.png?20230605023434
alt: File:Jotaro 2004 Shikishi Autograph.png>
",2004,Jotaro illustration (Shikishi Autograph),"<src: https://static.jojowiki.com/images/thumb/9/90/latest/20220420184523/2004_Jotaro_Autograph.jpg/518px-2004_Jotaro_Autograph.jpg?20220420184523
alt: File:2004 Jotaro Autograph.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/d/da/latest/20210920074341/ArakiAutograph2005-BT.png/800px-ArakiAutograph2005-BT.png?20210920074341
alt: File:ArakiAutograph2005-BT.png>
",2005,B.T. illustration (Autograph),"<src: https://static.jojowiki.com/images/b/bc/latest/20220409184542/2005_B.T._Autograph.jpg?20220409184542
alt: File:2005 B.T. Autograph.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/9/9f/latest/20230605031415/ArakiAutograph2005-Josuke.png/427px-ArakiAutograph2005-Josuke.png?20230605031415
alt: File:ArakiAutograph2005-Josuke.png>
",2005,Josuke illustration for Tsubaki Nekoi(Autograph),"<src: https://static.jojowiki.com/images/thumb/9/99/latest/20230609015509/2005_Josuke_Autograph.jpg/450px-2005_Josuke_Autograph.jpg?20230609015509
alt: File:2005 Josuke Autograph.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/0/0c/latest/20200116201150/SJRBattleNo3.png/446px-SJRBattleNo3.png?20200116201150
alt: File:SJRBattleNo3.png>
","January 17, 2005",Shueisha Jump Remix - Battle Tendency Volume 3 (Cover),"<src: https://static.jojowiki.com/images/b/b0/latest/20191015215239/SJRv1_BT3.jpg?20191015215239
alt: File:SJRv1 BT3.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/d/d3/latest/20221230212116/VA_Bunko_bw.png/600px-VA_Bunko_bw.png?20221230212116
alt: File:VA Bunko bw.png>
","March 18, 2005",Shueisha Comic Bunko - Vento Aureo Volume 1 (Emblem),"<src: https://static.jojowiki.com/images/thumb/1/1c/latest/20220602221821/Part_5_box_set.jpeg/600px-Part_5_box_set.jpeg?20220602221821
alt: File:Part 5 box set.jpeg>
"
"<src: https://static.jojowiki.com/images/thumb/0/0e/latest/20200117183113/UJ2005No4C.png/472px-UJ2005No4C.png?20200117183113
alt: File:UJ2005No4C.png>
","March 19, 2005",Ultra Jump 2005 Issue #4 (Cover),"<src: https://static.jojowiki.com/images/thumb/9/97/latest/20191015215328/Ultra_Jump_April_2005.jpg/415px-Ultra_Jump_April_2005.jpg?20191015215328
alt: File:Ultra Jump April 2005.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/e/ec/latest/20200117183321/UJ2005No4T.png/454px-UJ2005No4T.png?20200117183321
alt: File:UJ2005No4T.png>
","March 19, 2005",Ultra Jump 2005 Issue #4 (Title Page),"<src: https://static.jojowiki.com/images/9/95/latest/20191015212956/SBR_Chapter_24_Magazine_Cover.jpg?20191015212956
alt: File:SBR Chapter 24 Magazine Cover.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/1/16/latest/20191015214110/SBR_Chapter_25_Cover_A.png/380px-SBR_Chapter_25_Cover_A.png?20191015214110
alt: File:SBR Chapter 25 Cover A.png>
","April 19, 2005",Ultra Jump 2005 Issue #5 (Color Page),"<src: https://static.jojowiki.com/images/thumb/2/27/latest/20200623214803/SBR_Chapter_25_Magazine_Cover_A.jpg/390px-SBR_Chapter_25_Magazine_Cover_A.jpg?20200623214803
alt: File:SBR Chapter 25 Magazine Cover A.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/0/0e/latest/20200117183535/SBR_Chapter_25_Cover_B_clean.jpg/800px-SBR_Chapter_25_Cover_B_clean.jpg?20200117183535
alt: File:SBR Chapter 25 Cover B clean.jpg>
","April 19, 2005",Ultra Jump 2005 Issue #5 (Title Page),"<src: https://static.jojowiki.com/images/7/71/latest/20191015220117/SBR_Chapter_25_Magazine_Cover_B.jpg?20191015220117
alt: File:SBR Chapter 25 Magazine Cover B.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/9/93/latest/20200117183741/UJ2005No6Clean.jpg/421px-UJ2005No6Clean.jpg?20200117183741
alt: File:UJ2005No6Clean.jpg>
<src: https://static.jojowiki.com/images/thumb/c/c0/latest/20230708011733/JOJOVELLER_Pg._95.jpg/434px-JOJOVELLER_Pg._95.jpg?20230708011733
alt: File:JOJOVELLER Pg. 95.jpg>
","May 19, 2005",Ultra Jump 2005 Issue #6 (Cover),"<src: https://static.jojowiki.com/images/thumb/d/d7/latest/20200511103531/Ultra_Jump_June_2005.jpg/415px-Ultra_Jump_June_2005.jpg?20200511103531
alt: File:Ultra Jump June 2005.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/3/37/latest/20230708000744/JOJOVELLER_Pg._109_1.jpg/446px-JOJOVELLER_Pg._109_1.jpg?20230708000744
alt: File:JOJOVELLER Pg. 109 1.jpg>
","July 19, 2005",Ultra Jump 2005 Issue #8 (Cover),"<src: https://static.jojowiki.com/images/thumb/f/fc/latest/20200511102203/Ultra_Jump_August_2005.jpg/413px-Ultra_Jump_August_2005.jpg?20200511102203
alt: File:Ultra Jump August 2005.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/5/5a/latest/20191015213220/SBR_Chapter_28_Cover_A.png/380px-SBR_Chapter_28_Cover_A.png?20191015213220
alt: File:SBR Chapter 28 Cover A.png>
","July 19, 2005",Ultra Jump 2005 Issue #8 (Color Page),"<src: https://static.jojowiki.com/images/thumb/d/db/latest/20220209210259/SBR_Chapter_28_Magazine_Cover_A.png/409px-SBR_Chapter_28_Magazine_Cover_A.png?20220209210259
alt: File:SBR Chapter 28 Magazine Cover A.png>
"
"<src: https://static.jojowiki.com/images/thumb/f/f1/latest/20191015220114/UJ2005No8.png/800px-UJ2005No8.png?20191015220114
alt: File:UJ2005No8.png>
","July 19, 2005",Ultra Jump 2005 Issue #8 (Title Page),"<src: https://static.jojowiki.com/images/thumb/e/ed/latest/20191015215108/SBR_Chapter_28_Magazine_Cover_B.png/800px-SBR_Chapter_28_Magazine_Cover_B.png?20191015215108
alt: File:SBR Chapter 28 Magazine Cover B.png>
"
"<src: https://static.jojowiki.com/images/thumb/0/02/latest/20220716050857/SBR_Chapter_28_Tankobon_Page_4.png/380px-SBR_Chapter_28_Tankobon_Page_4.png?20220716050857
alt: File:SBR Chapter 28 Tankobon Page 4.png>
","July 19, 2005",Ultra Jump 2005 Issue #8 (Color Page),"<src: https://static.jojowiki.com/images/thumb/d/df/latest/20220209210602/SBR_Chapter_28_Magazine_Page_4.png/398px-SBR_Chapter_28_Magazine_Page_4.png?20220209210602
alt: File:SBR Chapter 28 Magazine Page 4.png>
"
"<src: https://static.jojowiki.com/images/thumb/3/3b/latest/20230708000949/JOJOVELLER_Pg._109_3.jpg/446px-JOJOVELLER_Pg._109_3.jpg?20230708000949
alt: File:JOJOVELLER Pg. 109 3.jpg>
","August 4, 2005",Jump Comics Steel Ball Run - SBR Volume 5 (Cover),"<src: https://static.jojowiki.com/images/thumb/0/0c/latest/20210129181853/Volume_85.jpg/364px-Volume_85.jpg?20210129181853
alt: File:Volume 85.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/5/54/latest/20200117184823/JumpComicsSBR6.jpg/421px-JumpComicsSBR6.jpg?20200117184823
alt: File:JumpComicsSBR6.jpg>
","November 4, 2005",Jump Comics Steel Ball Run - SBR Volume 6 (Cover),"<src: https://static.jojowiki.com/images/thumb/1/1c/latest/20191015213721/Volume_86.jpg/374px-Volume_86.jpg?20191015213721
alt: File:Volume 86.jpg>
"
"<src: https://static.jojowiki.com/images/c/c6/latest/20191015215832/ArakiSBR6.png?20191015215832
alt: File:ArakiSBR6.png>
","November 4, 2005",Jump Comics Steel Ball Run - SBR Volume 6 (Author's Note),"<src: https://static.jojowiki.com/images/thumb/1/1c/latest/20191015213721/Volume_86.jpg/374px-Volume_86.jpg?20191015213721
alt: File:Volume 86.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/6/66/latest/20200116200549/SJR2005Stardust.png/398px-SJR2005Stardust.png?20200116200549
alt: File:SJR2005Stardust.png>
","December 12, 2005",Shueisha Jump Remix - Stardust Crusaders VS. DIO volume (Cover),"<src: https://static.jojowiki.com/images/thumb/5/5f/latest/20200525234646/SJRv2_SDC10.jpg/417px-SJRv2_SDC10.jpg?20200525234646
alt: File:SJRv2 SDC10.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/7/7e/latest/20230708021455/JOJOVELLER_Pg._105_1.jpg/458px-JOJOVELLER_Pg._105_1.jpg?20230708021455
alt: File:JOJOVELLER Pg. 105 1.jpg>
<src: https://static.jojowiki.com/images/thumb/5/56/latest/20200117184947/UJ2006No1C.png/457px-UJ2006No1C.png?20200117184947
alt: File:UJ2006No1C.png>
","December 19, 2005",Ultra Jump 2006 Issue #1 (Cover),"<src: https://static.jojowiki.com/images/thumb/0/0c/latest/20201027012614/Ultra_Jump_January_2006.jpg/409px-Ultra_Jump_January_2006.jpg?20201027012614
alt: File:Ultra Jump January 2006.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/d/d7/latest/20230220170226/UJ2006No1UJPress.png/723px-UJ2006No1UJPress.png?20230220170226
alt: File:UJ2006No1UJPress.png>
","December 19, 2005",Ultra Jump 2006 Issue #1 (UJ PRESS),"<src: https://static.jojowiki.com/images/thumb/0/0c/latest/20201027012614/Ultra_Jump_January_2006.jpg/409px-Ultra_Jump_January_2006.jpg?20201027012614
alt: File:Ultra Jump January 2006.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/b/b1/latest/20201117042359/JumpComicsSBR7clean.jpg/413px-JumpComicsSBR7clean.jpg?20201117042359
alt: File:JumpComicsSBR7clean.jpg>
","March 3, 2006",Jump Comics Steel Ball Run - SBR Volume 7 (Cover),"<src: https://static.jojowiki.com/images/thumb/4/4e/latest/20201117042234/Volume_87.jpg/383px-Volume_87.jpg?20201117042234
alt: File:Volume 87.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/1/1f/latest/20200117185534/UJ2006No5.jpg/431px-UJ2006No5.jpg?20200117185534
alt: File:UJ2006No5.jpg>
","April 19, 2006",Ultra Jump 2006 Issue #5 (Cover),"<src: https://static.jojowiki.com/images/thumb/f/f1/latest/20191015213637/Ultra_Jump_May_2006.jpg/420px-Ultra_Jump_May_2006.jpg?20191015213637
alt: File:Ultra Jump May 2006.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/6/6d/latest/20210608000944/UJ_05-2006_Poster.png/778px-UJ_05-2006_Poster.png?20210608000944
alt: File:UJ 05-2006 Poster.png>
<src: https://static.jojowiki.com/images/thumb/0/01/latest/20200116192152/Uniqlo_Killer_Queen.jpg/429px-Uniqlo_Killer_Queen.jpg?20200116192152
alt: File:Uniqlo Killer Queen.jpg>
<src: https://static.jojowiki.com/images/thumb/e/ea/latest/20191015214515/ArakiUniqlo.jpg/414px-ArakiUniqlo.jpg?20191015214515
alt: File:ArakiUniqlo.jpg>
<src: https://static.jojowiki.com/images/thumb/d/d0/latest/20200327195709/SBR032007KQUniqlo.jpg/410px-SBR032007KQUniqlo.jpg?20200327195709
alt: File:SBR032007KQUniqlo.jpg>
","April 19, 2006",Ultra Jump 2006 Issue #5 (Poster),"<src: https://static.jojowiki.com/images/thumb/f/f1/latest/20191015213637/Ultra_Jump_May_2006.jpg/420px-Ultra_Jump_May_2006.jpg?20191015213637
alt: File:Ultra Jump May 2006.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/4/46/latest/20200116193436/SouldOutCatWalk.png/540px-SouldOutCatWalk.png?20200116193436
alt: File:SouldOutCatWalk.png>
","April 26, 2006",SOUL'd OUT - Catwalk (CD Jacket),"<src: https://static.jojowiki.com/images/thumb/9/9b/latest/20200817201754/CatwalkAlbumFront.jpg/608px-CatwalkAlbumFront.jpg?20200817201754
alt: File:CatwalkAlbumFront.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/0/0f/latest/20201117043051/JumpComicsSBR8.jpg/415px-JumpComicsSBR8.jpg?20201117043051
alt: File:JumpComicsSBR8.jpg>
","May 2, 2006",Jump Comics Steel Ball Run - SBR Volume 8 (Cover),"<src: https://static.jojowiki.com/images/thumb/4/45/latest/20191015214316/Volume_88.jpg/401px-Volume_88.jpg?20191015214316
alt: File:Volume 88.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/0/06/latest/20191015212813/UniqoAraki2006.png/397px-UniqoAraki2006.png?20191015212813
alt: File:UniqoAraki2006.png>
","May 3, 2006",Uniqlo x JOJO 2006 T-Shirt (Illustration),"<src: https://static.jojowiki.com/images/thumb/0/06/latest/20191015214701/KillerQueenUniqlo.png/405px-KillerQueenUniqlo.png?20191015214701
alt: File:KillerQueenUniqlo.png>
"
"<src: https://static.jojowiki.com/images/thumb/f/f4/latest/20200117190329/UJ2006No6P.png/685px-UJ2006No6P.png?20200117190329
alt: File:UJ2006No6P.png>
","May 19, 2006",Ultra Jump 2006 Issue #6 (Postcard),"<src: https://static.jojowiki.com/images/thumb/2/25/latest/20211102045921/UJ_June_2006_postcard.jpg/800px-UJ_June_2006_postcard.jpg?20211102045921
alt: File:UJ June 2006 postcard.jpg>
<src: https://static.jojowiki.com/images/thumb/8/82/latest/20211102045920/Ultra_Jump_June_2006.jpg/399px-Ultra_Jump_June_2006.jpg?20211102045920
alt: File:Ultra Jump June 2006.jpg>
"
"<src: https://static.jojowiki.com/images/b/bf/latest/20210117054546/Kajipon_2006_araki.png?20210117054546
alt: File:Kajipon 2006 araki.png>
",Summer 2006,Jotaro illustration for Kajipon(Autograph),"<src: https://static.jojowiki.com/images/3/3a/latest/20230713221222/Summer_2006_Jotaro_Autograph.jpg?20230713221222
alt: File:Summer 2006 Jotaro Autograph.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/7/78/latest/20230621221908/Summer_2006_Gyro_Postcard.png/425px-Summer_2006_Gyro_Postcard.png?20230621221908
alt: File:Summer 2006 Gyro Postcard.png>
","June 24, 2006",Gyro Illustration(Autograph at Tokai High School)[10],"<src: https://static.jojowiki.com/images/thumb/c/ce/latest/20230628013559/Tokai_2006_Gyro.jpg/450px-Tokai_2006_Gyro.jpg?20230628013559
alt: File:Tokai 2006 Gyro.jpg>
"
